Fecha,Suma de Gastos,Suma de Ingresos,País_FK,Producto_FK
01/01/2019,22256.32457542086,25904.902374670182,31,6
01/01/2019,18550.115883612547,21023.46466809422,31,7
01/01/2019,203462.82,339104.7,32,1
01/01/2019,52330.724119947845,95939.66088657106,32,2
01/01/2019,139852.49268292682,256396.23658536587,32,3
01/01/2019,861297.4418067227,1082142.9397058825,32,4
01/01/2019,525833.2233291301,628937.7769230771,32,5
01/01/2019,156960.03856893544,192632.77460732986,32,6
01/01/2019,114086.38744186048,142607.98430232558,32,7
01/01/2019,286238.5672426747,524770.7066115703,33,1
01/01/2019,112733.6981802042,169100.54727030627,33,2
01/01/2019,262928.5942028986,465181.358974359,33,3
01/01/2019,1584712.5179838513,1895440.462686567,33,4
01/01/2019,737790.2471324296,926967.2335766423,33,5
01/01/2019,325221.26986434107,369170.0901162791,33,6
01/01/2019,213246.81060102017,253482.05788423153,33,7
01/01/2019,112008.47387142856,183020.38214285712,34,1
01/01/2019,49269.51227680929,81213.48177496038,34,2
01/01/2019,102292.78722868218,148970.0784883721,34,3
01/01/2019,490684.84195575834,575794.4606741572,34,4
01/01/2019,326517.7024960128,388225.05303030304,34,5
01/01/2019,121737.53925339368,143545.39775910365,34,6
01/01/2019,79762.13351798613,96326.51691729322,34,7
01/01/2019,146406.74061627447,256462.68348623856,35,1
01/01/2019,41590.54978401122,72140.47096774193,35,2
01/01/2019,133011.9402614379,219250.45098039217,35,3
01/01/2019,618707.5168441358,698860.8125,35,4
01/01/2019,414240.01670702186,473803.9406779661,35,5
01/01/2019,126239.23481914506,142989.42455242967,35,6
01/01/2019,101435.73878658655,119208.66737739871,35,7
01/01/2019,305492.08038735174,504112.34387351776,36,1
01/01/2019,101841.8649271348,176648.78531855956,36,2
01/01/2019,243271.54757407407,393643.2808641975,36,3
01/01/2019,1158048.1559545216,1371402.3978494625,36,4
01/01/2019,1178346.5585619211,1328546.0729166665,36,5
01/01/2019,307351.9470252241,345638.0027100271,36,6
01/01/2019,227341.15235145815,260818.86094069533,36,7
01/01/2019,105640.24700977869,158078.80099502488,37,1
01/01/2019,31120.265713928235,46115.87663280116,37,2
01/01/2019,70633.92986330936,114294.38489208634,37,3
01/01/2019,308596.49725096714,338019.56382978725,37,4
01/01/2019,243118.01053030303,283694.9910714286,37,5
01/01/2019,93153.89746288292,101513.86261980831,37,6
01/01/2019,48750.43616629427,58087.45703839122,37,7
01/01/2019,367619.6875514729,648047.5261324042,38,1
01/01/2019,150817.93312747037,264189.82954545453,38,2
01/01/2019,316837.38837018836,558527.4474474475,38,3
01/01/2019,2037181.0454337895,2547803.2876712326,38,4
01/01/2019,1601320.9322740813,1754619.2452830188,38,5
01/01/2019,430954.41758432536,484348.0208333333,38,6
01/01/2019,317175.1431590414,364685.56862745096,38,7
01/01/2019,17216.604160907318,26292.325358851675,39,1
01/01/2019,4845.121383086011,8708.551505546751,39,2
01/01/2019,11114.91380507343,17118.679127725856,39,3
01/01/2019,56805.8447257384,69558.17721518988,39,4
01/01/2019,44899.849826435246,51356.037383177565,39,5
01/01/2019,12262.749653652394,13841.551637279597,39,6
01/01/2019,10036.049314750291,11168.89430894309,39,7
01/01/2019,91949.76057942389,156164.67489711934,40,1
01/01/2019,30059.635095934966,48713.756097560974,40,2
01/01/2019,76333.58774004194,119333.38364779875,40,3
01/01/2019,415229.96775609755,462780.68292682926,40,4
01/01/2019,265097.02746902657,335823.1504424779,40,5
01/01/2019,104191.59735187641,125655.6821192053,40,6
01/01/2019,59485.24698742394,74407.87450980392,40,7
01/01/2019,336316.21558685455,485071.4647887324,41,1
01/01/2019,95014.23871374904,170777.22644628098,41,2
01/01/2019,209017.6208249158,347879.5353535353,41,3
01/01/2019,1227871.4663406857,1455214.3943661973,41,4
01/01/2019,654570.1709342129,727607.1971830986,41,5
01/01/2019,276057.5740184267,311205.48795180727,41,6
01/01/2019,188855.06417036382,213913.5031055901,41,7
01/01/2019,85692.77180689655,154022.95586206898,42,1
01/01/2019,36624.26711512718,59794.7218206158,42,2
01/01/2019,84989.4111627907,148394.20996677742,42,3
01/01/2019,751150.991951952,827160.3185185185,42,4
01/01/2019,346399.02916415303,395280.1522123894,42,5
01/01/2019,109706.58596235981,121707.51280653951,42,6
01/01/2019,72586.28307594264,83023.52639405204,42,7
01/01/2019,30278.196284886853,45756.523828125006,43,1
01/01/2019,9261.971706976745,15133.94069767442,43,2
01/01/2019,21161.322016097965,37068.57626582279,43,3
01/01/2019,107637.87833188292,122017.396875,43,4
01/01/2019,73981.07431578949,88072.707518797,43,5
01/01/2019,33198.692553826535,36605.21906250001,43,6
01/01/2019,21798.691287808484,23568.75271629779,43,7
01/01/2019,363888.3932773109,566048.6117647059,44,1
01/01/2019,139389.9529652352,221384.0429447853,44,2
01/01/2019,269988.1150339023,438730.6869300912,44,3
01/01/2019,1717105.26582278,1827118.9367088608,44,4
01/01/2019,1558218.49756098,1603804.4000000001,44,5
01/01/2019,353575.9019073569,393303.53133514983,44,6
01/01/2019,246038.17500000002,273375.75,44,7
01/01/2019,105994.82045454545,181187.72727272726,45,1
01/01/2019,37081.65445103858,65055.534124629085,45,2
01/01/2019,82901.98415492958,154392.35915492958,45,3
01/01/2019,520511.4270967743,707216.6129032258,45,4
01/01/2019,302309.9162393163,374764.358974359,45,5
01/01/2019,99485.76554621848,117239.11764705881,45,6
01/01/2019,72038.38292321035,81957.81308411216,45,7
01/01/2019,18532.591034864417,30115.46043165468,46,1
01/01/2019,5961.617374792309,10929.6318537859,46,2
01/01/2019,14974.858833241607,26493.981012658227,46,3
01/01/2019,84495.52228763668,96231.01149425287,46,4
01/01/2019,54677.551286976566,61110.20437956204,46,5
01/01/2019,16658.766428571427,20930.245,46,6
01/01/2019,14926.100644122385,17333.53623188406,46,7
01/01/2019,25191.73047107931,40936.56201550388,47,1
01/01/2019,9197.358200290275,15328.930333817127,47,2
01/01/2019,17404.50370777259,31908.256797583083,47,3
01/01/2019,101264.12709098328,122809.68604651163,47,4
01/01/2019,64663.05918367347,75440.2357142857,47,5
01/01/2019,27680.699851353467,31812.14759036145,47,6
01/01/2019,19848.267144449754,23212.38021978022,47,7
01/01/2019,207547.203462014,316782.57370517927,48,1
01/01/2019,63387.596614950635,112147.28631875881,48,2
01/01/2019,165866.85997392438,269533.6474576271,48,3
01/01/2019,978134.6753431985,1119893.323943662,48,4
01/01/2019,720188.2199036918,811351.2857142857,48,5
01/01/2019,237717.56226804128,265041.42000000004,48,6
01/01/2019,122285.00239234448,149459.44736842104,48,7
01/01/2019,235148.28223767382,365786.2168141593,49,1
01/01/2019,59371.30020440861,105041.53113087676,49,2
01/01/2019,175658.69646943448,310780.7706766917,49,3
01/01/2019,742982.1015067407,852244.1752577319,49,4
01/01/2019,629906.1629172714,779883.820754717,49,5
01/01/2019,173126.04188481678,216407.55235602095,49,6
01/01/2019,138330.04233266733,158976.3173076923,49,7
01/01/2019,145079.57048303055,230420.49429657793,50,1
01/01/2019,59156.47602641401,93954.40310077519,50,2
01/01/2019,122673.25910931174,199344.04605263157,50,3
01/01/2019,754000.396412037,841674.861111111,50,4
01/01/2019,503859.78080120933,618373.3673469387,50,5
01/01/2019,150236.72704275235,180897.28358208956,50,6
01/01/2019,98347.87779287441,109783.67753623189,50,7
01/01/2019,114945.62441653984,182560.69760273973,51,1
01/01/2019,51398.63166666667,88111.94000000002,51,2
01/01/2019,87318.13873873874,160083.25435435437,51,3
01/01/2019,603751.7007994672,674781.312658228,51,4
01/01/2019,306428.0204618798,360187.32229729736,51,5
01/01/2019,153063.65188585612,171960.39903225808,51,6
01/01/2019,96966.1345031056,108791.27285714287,51,7
01/01/2019,3205229.749758454,5744437.733333332,52,1
01/01/2019,1315672.263765182,2139628.6309716594,52,2
01/01/2019,2922964.7872791523,5602349.175618375,52,3
01/01/2019,18799978.077272728,24022194.209848486,52,4
01/01/2019,9811667.397810219,11572735.905109487,52,5
01/01/2019,4048460.8934126985,4804438.848939394,52,6
01/01/2019,2482095.086789826,2893183.980474452,52,7
01/01/2019,118277.93360782295,180529.4776119403,53,1
01/01/2019,28571.98818897638,47619.98031496063,53,2
01/01/2019,82003.22033898305,123004.83050847457,53,3
01/01/2019,321549.9530075188,370269.64285714284,53,4
01/01/2019,215215.25675042922,243533.05369127516,53,5
01/01/2019,105108.80184331797,117052.98387096774,53,6
01/01/2019,60773.027566539924,68985.59885931559,53,7
01/01/2019,78033.19015846538,143060.8486238532,54,1
01/01/2019,23596.92181588903,39328.203026481715,54,2
01/01/2019,54238.721739130444,95960.81538461539,54,3
01/01/2019,366047.71126760566,439257.25352112675,54,4
01/01/2019,280966.35135135136,324867.34375,54,5
01/01/2019,86232.06912442397,100604.08064516129,54,6
01/01/2019,56957.261566558445,67504.9025974026,54,7
01/01/2019,209669.82161262652,326553.4278606965,55,1
01/01/2019,59038.786402116406,98702.61503759399,55,2
01/01/2019,110598.93774753908,209035.79299363057,55,3
01/01/2019,581761.1754216867,790810.108433735,55,4
01/01/2019,632930.5189285715,721288.3406593407,55,5
01/01/2019,136071.0454653846,164093.0975,55,6
01/01/2019,102473.27673565938,122916.17790262173,55,7
01/01/2019,11941.529406593407,19012.96538095238,56,1
01/01/2019,5022.74507395368,8886.395130841121,56,2
01/01/2019,14068.866123583664,21638.569051383398,56,3
01/01/2019,73825.86392940351,88802.14826229509,56,4
01/01/2019,46423.04942292299,54656.46589690722,56,5
01/01/2019,12159.24299364424,13951.782084210528,56,6
01/01/2019,10826.274141116408,11729.374318584072,56,7
01/02/2017,83513.70105820107,125270.55158730158,1,1
01/02/2017,29934.127788933514,47542.43825301205,1,2
01/02/2017,55134.04515968064,94515.50598802396,1,3
01/02/2017,437654.07896323083,501082.20634920633,1,4
01/02/2017,184884.11365892395,216220.40410958903,1,5
01/02/2017,74219.85658307209,90713.158045977,1,6
01/02/2017,53707.67693761815,59675.1965973535,1,7
01/02/2017,108176.92313664594,168275.21376811594,2,1
01/02/2017,35140.448171500626,58567.41361916772,2,2
01/02/2017,87113.53510182205,149337.4887459807,2,3
01/02/2017,543611.7650060024,682999.3970588235,2,4
01/02/2017,360486.93030255026,434055.69158878503,2,5
01/02/2017,107861.65341530056,129010.99722222223,2,6
01/02/2017,72219.14965676793,89833.57640232108,2,7
01/02/2017,676857.8546920569,1033098.8308457711,3,1
01/02/2017,180961.10239651418,271441.6535947712,3,2
01/02/2017,375702.2887398893,596703.6350574712,3,3
01/02/2017,3462399.679684072,3917978.5849056602,3,4
01/02/2017,1617585.723731884,1805677.0869565217,3,5
01/02/2017,522812.4872457431,591603.603988604,3,6
01/02/2017,350707.1784890427,436245.51470588235,3,7
01/02/2017,58864.59177579885,115716.718875502,4,1
01/02/2017,25290.373473119595,45663.17432646593,4,2
01/02/2017,59843.34623076923,110821.01153846155,4,3
01/02/2017,229092.1751131222,316631.46153846156,4,4
01/02/2017,243984.96895161294,309822.18279569893,4,5
01/02/2017,70310.36425837321,87313.52424242425,4,6
01/02/2017,49513.15703991131,63887.94456762749,4,7
01/02/2017,26268.228116710878,42685.870689655174,5,1
01/02/2017,7502.365151515151,13754.336111111112,5,2
01/02/2017,19304.331384015597,30659.820433436533,5,3
01/02/2017,114462.45462328766,135659.20547945204,5,4
01/02/2017,71891.99274047186,86869.49122807017,5,5
01/02/2017,27143.98265928288,32683.57095709571,5,6
01/02/2017,16734.77005069544,21025.736730360935,5,7
01/02/2017,44344.39282195637,67683.54693877551,6,1
01/02/2017,12999.485742283196,21124.16433121019,6,2
01/02/2017,38669.680795610424,61416.55185185185,6,3
01/02/2017,260730.64465408807,312876.77358490566,6,4
01/02/2017,121085.24452349747,152132.74311926606,6,5
01/02/2017,39453.60324441241,45431.42191780822,6,6
01/02/2017,26758.248732134623,34403.46265560166,6,7
01/02/2017,1343907.4171855538,2463830.2648401824,7,1
01/02/2017,540299.2269692923,840465.4641744548,7,2
01/02/2017,912331.3516908211,1563996.6028985507,7,3
01/02/2017,5355297.0099249575,6661467.012345679,7,4
01/02/2017,4560119.812106919,5090366.301886792,7,5
01/02/2017,1374082.729689441,1541653.7942857144,7,6
01/02/2017,1045306.8957061729,1188499.6211453746,7,7
01/02/2017,21422.101224489797,35703.50204081633,8,1
01/02/2017,7609.706829056111,13951.129186602871,8,2
01/02/2017,17374.11917280056,27594.18927444795,8,3
01/02/2017,96530.40311587146,110726.05063291139,8,4
01/02/2017,63117.60865874363,70543.20967741935,8,5
01/02/2017,19480.316869482223,22958.94488188976,8,6
01/02/2017,14062.05448383733,15962.33211678832,8,7
01/02/2017,60483.63888888889,96062.25,9,1
01/02/2017,20288.265330581267,35894.62327718224,9,2
01/02/2017,44392.403409090904,76101.26298701299,9,3
01/02/2017,267480.1787827557,300502.42307692306,9,4
01/02/2017,155183.59613793105,187513.51200000002,9,5
01/02/2017,64154.182991202346,75610.28709677419,9,6
01/02/2017,45233.522631578955,52087.08666666667,9,7
01/02/2017,3106607.1855058526,5072011.731438127,10,1
01/02/2017,1186555.9495081967,2071764.3562841532,10,2
01/02/2017,3398629.937440679,5140784.779322035,10,3
01/02/2017,24334625.930818964,26147095.01724138,10,4
01/02/2017,8935005.223121906,10178063.839597316,10,5
01/02/2017,4185520.6774941594,4724397.237383178,10,6
01/02/2017,3123377.560468983,3333036.295164835,10,7
01/02/2017,62762.71444823664,94144.07167235496,11,1
01/02/2017,22052.442592706477,39015.859971711456,11,2
01/02/2017,47889.25868055554,82095.87202380951,11,3
01/02/2017,354256.12655122654,394060.1857142857,11,4
01/02/2017,163924.41786063174,186379.81756756757,11,5
01/02/2017,62247.125420642136,73167.67374005304,11,6
01/02/2017,46613.124788769004,58565.20806794055,11,7
01/02/2017,145057.26322297018,221403.19123505976,12,1
01/02/2017,52162.425600237126,79616.33381088825,12,2
01/02/2017,112865.6024371668,183406.60396039605,12,3
01/02/2017,756993.1225961539,868315.640625,12,4
01/02/2017,336517.95391084946,383256.55862068967,12,5
01/02/2017,128243.54076923078,142492.8230769231,12,6
01/02/2017,104382.2476929359,119510.10967741936,12,7
01/02/2017,10157.739890003235,18622.5231316726,13,1
01/02/2017,4295.706842435656,6822.593220338983,13,2
01/02/2017,9031.189102564102,15482.038461538461,13,3
01/02/2017,76758.52487244898,93445.16071428571,13,4
01/02/2017,43029.6225876825,51811.17821782178,13,5
01/02/2017,14779.26728596706,16559.901898734177,13,6
01/02/2017,8421.472863485016,9873.450943396227,13,7
01/02/2017,23656.345911949684,40553.735849056604,14,1
01/02/2017,8107.687665032063,14864.094052558783,14,2
01/02/2017,22192.54517294786,36062.88590604027,14,3
01/02/2017,103900.6608946609,119408.22222222223,14,4
01/02/2017,84172.41175872242,95103.89380530974,14,5
01/02/2017,30537.184699453555,35235.2131147541,14,6
01/02/2017,18121.209250040145,22435.782881002084,14,7
01/02/2017,999331.5365524987,1746143.8138686132,15,1
01/02/2017,351731.2383686113,642205.9127516778,15,2
01/02/2017,896100.0482770744,1514061.408227848,15,3
01/02/2017,5257521.745242537,6645047.291666666,15,4
01/02/2017,2853191.9081135904,3517966.213235294,15,5
01/02/2017,965204.3856719839,1325327.9916897507,15,6
01/02/2017,785734.0462675643,949292.4702380951,15,7
01/02/2017,27315.735882899626,42186.46468401487,16,1
01/02/2017,9616.729046184124,16051.144271570014,16,2
01/02/2017,26664.205762237765,43646.765384615384,16,3
01/02/2017,168120.87407407406,171941.80303030304,16,4
01/02/2017,69681.67807017543,80483.39716312056,16,5
01/02/2017,28933.78686849049,29942.372031662268,16,6
01/02/2017,21904.00287759611,24404.643010752687,16,7
01/02/2017,106779.08167300379,171120.32319391635,17,1
01/02/2017,42166.51423423423,67574.54204204204,17,2
01/02/2017,116006.16766328012,169828.84905660377,17,3
01/02/2017,678857.9447811448,714359.4444444444,17,4
01/02/2017,308428.77998303645,343546.90839694656,17,5
01/02/2017,97304.049127317,115693.17480719794,17,6
01/02/2017,97707.45296052631,98694.39692982455,17,7
01/02/2017,41667.5909387755,60917.5306122449,18,1
01/02/2017,16097.585033905068,27384.94495412844,18,2
01/02/2017,46272.99917792132,68357.83969465649,18,3
01/02/2017,168824.62915584416,186559.9375,18,4
01/02/2017,136728.45229229232,161349.13513513515,18,5
01/02/2017,44796.20133181744,45571.89312977099,18,6
01/02/2017,33425.32213541667,35535.22619047619,18,7
01/02/2017,256596.51411494252,359309.4596491228,19,1
01/02/2017,75043.47622258191,131454.68035943515,19,2
01/02/2017,252865.6536606498,369686.6281588448,19,3
01/02/2017,1136562.9446153846,1264236.987654321,19,4
01/02/2017,994095.5418145163,1101109.6344086023,19,5
01/02/2017,217193.6381017144,259906.5888324873,19,6
01/02/2017,183341.96663755458,223587.76419213973,19,7
01/02/2017,133233.29852774786,190052.41796875,20,1
01/02/2017,56127.84160041242,80819.63289036545,20,2
01/02/2017,98940.43394995248,169524.10801393728,20,3
01/02/2017,669774.3394805195,737173.0151515151,20,4
01/02/2017,304298.2420521073,324356.1266666667,20,5
01/02/2017,118087.1004885737,129397.39095744681,20,6
01/02/2017,100657.10026991795,100731.71635610767,20,7
01/02/2017,20065.473671379812,29170.98976109215,21,1
01/02/2017,7856.66573816156,11904.038997214484,21,2
01/02/2017,21745.272084805652,30201.766784452295,21,3
01/02/2017,87817.5275528343,102977.10843373495,21,4
01/02/2017,81227.9951916829,89969.47368421052,21,5
01/02/2017,20119.613225010286,22853.20855614973,21,6
01/02/2017,15417.237341772152,15483.876811594204,21,7
01/02/2017,168303.0211101598,269644.3595890411,22,1
01/02/2017,62214.58152392948,99163.92065491184,22,2
01/02/2017,169987.89852906283,280199.8327402135,22,3
01/02/2017,758813.9189707601,828801.6105263158,22,4
01/02/2017,534078.7356628983,566447.1438848921,22,5
01/02/2017,234398.3937505886,239319.61398176293,22,6
01/02/2017,170566.28330415758,172289.1750547046,22,7
01/02/2017,162731.10163399484,281075.5673469388,23,1
01/02/2017,63460.825971582446,97402.4243281471,23,2
01/02/2017,143977.5413048496,209311.59270516716,23,3
01/02/2017,724775.677915994,839798.9512195123,23,4
01/02/2017,499475.08515931125,542232.3937007874,23,5
01/02/2017,191391.08705468613,215873.0846394984,23,6
01/02/2017,108968.96924862677,129931.15849056604,23,7
01/02/2017,47352.84652000001,68271.11666666667,24,1
01/02/2017,18438.043423167852,26816.805237315875,24,2
01/02/2017,38028.24431395908,59151.870036101085,24,3
01/02/2017,186490.67854616122,190524.0465116279,24,4
01/02/2017,123090.71683596828,133211.9349593496,24,5
01/02/2017,49216.20701931818,53898.25,24,6
01/02/2017,29506.551997330367,29736.965517241377,24,7
01/02/2017,70648.48890581576,91693.7960199005,25,1
01/02/2017,22315.791740540546,29301.197138314787,25,2
01/02/2017,52773.39570281691,64895.961267605635,25,3
01/02/2017,331716.2674031142,361381.43137254904,25,4
01/02/2017,130021.08639843753,124530.08783783784,25,5
01/02/2017,49611.86761410114,48757.812169312165,25,6
01/02/2017,40489.968475386784,38882.81223628692,25,7
01/02/2017,23326.102246366576,36482.72438162544,26,1
01/02/2017,9819.852240000002,13496.223529411764,26,2
01/02/2017,22389.805890373107,30912.00898203593,26,3
01/02/2017,123880.76892835736,124392.90361445784,26,4
01/02/2017,73207.56529058825,82596.888,26,5
01/02/2017,28902.532661930505,27904.354054054056,26,6
01/02/2017,16961.295122949457,19190.726765799256,26,7
01/02/2017,770180.8828235294,1097123.7647058824,27,1
01/02/2017,253228.14626314258,417117.34185303515,27,2
01/02/2017,514701.81602944783,800967.6564417178,27,3
01/02/2017,4635863.14770963,4747553.745454545,27,4
01/02/2017,2819870.644323376,2901282.8444444444,27,5
01/02/2017,660070.3813015228,662729.5837563451,27,6
01/02/2017,458058.9675126051,479991.6470588235,27,7
01/02/2017,1294915.8478087648,2374012.3876494025,28,1
01/02/2017,508179.79594298237,871165.3644736842,28,2
01/02/2017,1081692.0522804628,1757749.5849557521,28,3
01/02/2017,10354258.221743701,10640662.666071428,28,4
01/02/2017,5357536.447252748,6548100.102197804,28,5
01/02/2017,1331661.9524827155,1539734.1325581397,28,6
01/02/2017,1016672.5104795259,1284217.9079741382,28,7
01/02/2017,12821.675653140632,19944.82879377432,29,1
01/02/2017,5080.630131983932,7754.645990922844,29,2
01/02/2017,12481.706980519479,19415.988636363636,29,3
01/02/2017,75184.60483175151,89926.6842105263,29,4
01/02/2017,30612.069674850696,37414.75182481752,29,5
01/02/2017,13174.54105604906,15485.864048338368,29,6
01/02/2017,8947.755224749066,10190.499005964213,29,7
01/02/2017,250503.68780797967,397858.7982832618,30,1
01/02/2017,91198.9988425926,144845.46875,30,2
01/02/2017,218471.95484991316,333457.1942446043,30,3
01/02/2017,1159430.62300019,1203910.3896103897,30,4
01/02/2017,779000.8403361345,908834.3137254902,30,5
01/02/2017,253195.22021167635,305944.22442244226,30,6
01/02/2017,158749.86204928168,202847.04595185994,30,7
01/02/2017,22972.700789704595,37330.63878326996,31,1
01/02/2017,8990.804029304029,13985.695156695157,31,2
01/02/2017,20106.08916194077,35572.311594202896,31,3
01/02/2017,90547.7022397892,106716.93478260869,31,4
01/02/2017,56642.06538461539,70128.27142857143,31,5
01/02/2017,21350.527601204416,26825.021857923497,31,6
01/02/2017,17195.79127685933,21389.886710239654,31,7
01/02/2017,147564.9463235294,245941.57720588235,32,1
01/02/2017,62946.23288637968,102287.62844036697,32,2
01/02/2017,124747.98881118881,202715.4818181818,32,3
01/02/2017,679915.2806324111,868780.6363636365,32,4
01/02/2017,581110.80889116,649476.786407767,32,5
01/02/2017,149386.73578431373,185822.525,32,6
01/02/2017,116276.19628099175,138215.10123966943,32,7
01/02/2017,309305.9491090886,472098.5539033457,33,1
01/02/2017,111458.86058601135,197196.4456521739,33,2
01/02/2017,260454.41995415612,413662.9022801303,33,3
01/02/2017,1201755.6064859119,1336784.3263157895,33,4
01/02/2017,957162.1291691936,1067180.7647058824,33,5
01/02/2017,268027.8881410074,340467.8579088472,33,6
01/02/2017,188552.3706872172,233445.79227941175,33,7
01/02/2017,95037.49298181818,170819.02333333335,34,1
01/02/2017,52080.32763517916,83462.06351791532,34,2
01/02/2017,95377.45221744472,173127.38851351352,34,3
01/02/2017,720806.0810008643,788395.4923076923,34,4
01/02/2017,391170.29404531437,430636.19327731093,34,5
01/02/2017,127252.21497541406,159148.15838509315,34,6
01/02/2017,90313.40707336523,97056.26325757576,34,7
01/02/2017,117522.71622448979,190166.2074829932,35,1
01/02/2017,59044.68348420305,89311.285942492,35,2
01/02/2017,114185.94288527031,172558.22530864197,35,3
01/02/2017,791603.471693065,873576.015625,35,4
01/02/2017,332225.5041000184,380332.4149659864,35,5
01/02/2017,144939.73295454547,155735,35,6
01/02/2017,97487.01211707873,109625.22549019608,35,7
01/02/2017,309377.94637137686,531418.4291666667,36,1
01/02/2017,89850.61187863289,163095.17007672635,36,2
01/02/2017,271982.62330540747,420925.4884488449,36,3
01/02/2017,1205668.6890974967,1288287.1010101011,36,4
01/02/2017,1078906.5448038278,1159458.3909090909,36,5
01/02/2017,341345.5398413518,381857.5538922156,36,6
01/02/2017,210893.6128346457,251063.8248031496,36,7
01/02/2017,70123.24911034746,109188.4501718213,37,1
01/02/2017,25721.233260634643,40579.61558109834,37,2
01/02/2017,81839.17204922347,121274.19465648854,37,3
01/02/2017,331439.2210209258,382817.3373493976,37,4
01/02/2017,305080.6361204165,338019.56382978725,37,5
01/02/2017,72939.03196665144,79833.76633165829,37,6
01/02/2017,61804.365631375804,67892.81837606839,37,7
01/02/2017,526289.365934066,794827.5213675215,38,1
01/02/2017,180013.48385579934,264189.82954545453,38,2
01/02/2017,443476.59615584416,676325.9636363636,38,3
01/02/2017,2223856.2262023217,2775964.776119403,38,4
01/02/2017,1314875.6311528226,1537104.4628099173,38,5
01/02/2017,442396.188036594,534452.9885057472,38,6
01/02/2017,360610.95132068405,393212.7695560254,38,7
01/02/2017,12722.109416342413,21381.696498054476,39,1
01/02/2017,5224.479401506143,7895.252873563219,39,2
01/02/2017,13342.409352517983,19766.53237410072,39,3
01/02/2017,73031.59845161291,88630.58064516129,39,4
01/02/2017,48084.54931614751,56072.4081632653,39,5
01/02/2017,12465.076391020177,14053.953964194374,39,6
01/02/2017,9763.304586745215,10466.849523809524,39,7
01/02/2017,110845.68624197532,186019.6862745098,40,1
01/02/2017,25526.927364689716,47793.47103274559,40,2
01/02/2017,86313.57276936671,130405.55326460481,40,3
01/02/2017,573593.909640678,643186.7118644068,40,4
01/02/2017,215649.415062069,274985.6231884058,40,5
01/02/2017,84270.98793714285,99863.2,40,6
01/02/2017,64084.05709861934,81085.50427350428,40,7
01/02/2017,203509.52818181817,358750.7708333333,41,1
01/02/2017,94517.53617479822,137393.91223404254,41,2
01/02/2017,219607.75931174087,339869.15131578944,41,3
01/02/2017,1453952.0397108435,1589541.876923077,41,4
01/02/2017,769273.6180452376,846887.0655737706,41,5
01/02/2017,223734.33815258177,267668.9689119171,41,6
01/02/2017,194886.3176207865,215250.4625,41,7
01/02/2017,117306.37244444444,187990.98148148146,42,1
01/02/2017,38436.32352056267,57515.65439093485,42,2
01/02/2017,82648.68174652933,127291.69905956113,42,3
01/02/2017,366715.336805088,410162.14141414146,42,4
01/02/2017,267038.89662149956,330130.5040650407,42,5
01/02/2017,117467.50757142856,126893.9125,42,6
01/02/2017,69209.76994353218,81702.31790744468,42,7
01/02/2017,23823.64463778409,41596.83984375,43,1
01/02/2017,10787.086987012986,16134.531818181818,43,2
01/02/2017,22275.796962719298,35028.91776315789,43,3
01/02/2017,154241.08214062502,177479.85,43,4
01/02/2017,99899.19316053513,115747.72826086957,43,5
01/02/2017,27382.60542857143,32765.51076923077,43,6
01/02/2017,18388.33015438832,21086.71485148515,43,7
01/02/2017,393184.49273607746,611620.3220338983,44,1
01/02/2017,147797.1544861129,240170.37603993344,44,2
01/02/2017,297974.5879781421,473253.7573770492,44,3
01/02/2017,2337620.3442623,2366268.786885246,44,4
01/02/2017,1365223.47111111,1443423.96,44,5
01/02/2017,290617.00233988144,369162.1381074169,44,6
01/02/2017,251826.54337827122,297613.187628866,44,7
01/02/2017,111320.13963435669,196625.2466367713,45,1
01/02/2017,33854.80273972603,66738.85844748859,45,2
01/02/2017,71608.82059171596,129726.12426035502,45,3
01/02/2017,437354.314559387,503993.4482758621,45,4
01/02/2017,297537.5237536657,362375.45454545453,45,5
01/02/2017,125631.59991944145,144234.96710526315,45,6
01/02/2017,72608.63448664306,91731.02510460251,45,7
01/02/2017,25387.089622641506,39491.02830188679,46,1
01/02/2017,5952.270932458299,10530.940880503143,46,2
01/02/2017,16117.900440044003,27630.686468646865,46,3
01/02/2017,108259.88793103448,130814.03125,46,4
01/02/2017,49997.30655737705,59800.7,46,5
01/02/2017,21471.430649569054,24991.337313432836,46,6
01/02/2017,14189.996610169492,15766.662900188323,46,7
01/02/2017,22618.765558075083,35923.921768707485,47,1
01/02/2017,8716.615955983494,14527.69325997249,47,2
01/02/2017,19620.868099787684,33635.77388535032,47,3
01/02/2017,134465.2349537037,165025.515625,47,4
01/02/2017,94959.73726273727,106683.16161616163,47,5
01/02/2017,24549.592976504584,27867.105540897097,47,6
01/02/2017,16916.125965705673,20233.013409961684,47,7
01/02/2017,193714.68103448278,342725.974137931,48,1
01/02/2017,79339.74537770735,126010.18383518225,48,2
01/02/2017,166498.7980456026,258998.13029315963,48,3
01/02/2017,948407.4023210832,1204733.7272727273,48,4
01/02/2017,670676.5079662604,819715.7319587629,48,5
01/02/2017,162639.05318181816,198781.065,48,6
01/02/2017,133801.79097744363,162270.25714285715,48,7
01/02/2017,226398.1983568075,388111.1971830986,49,1
01/02/2017,72311.86478523088,110370.74098798397,49,2
01/02/2017,190040.65517241377,290062.05263157893,49,3
01/02/2017,751256.5814326444,898561.7934782609,49,4
01/02/2017,696317.1478873239,810467.5,49,5
